,income,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
1499,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,80% Green energy & 20% higher than current,63
1500,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,100% Green energy & 20% lower than current,69
1501,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,100% Green energy & same as current,63
1502,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,100% Green energy & 20% higher than current,88
1503,6000-8999,Matura,60% Green energy,83,20% lower than current,75,60% Green energy & 20% lower than current,25
1504,6000-8999,Matura,60% Green energy,83,20% lower than current,75,60% Green energy & same as current,33
1505,6000-8999,Matura,60% Green energy,83,20% lower than current,75,60% Green energy & 20% higher than current,25
1506,6000-8999,Matura,60% Green energy,83,20% lower than current,75,80% Green energy & 20% lower than current,30
1507,6000-8999,Matura,60% Green energy,83,20% lower than current,75,80% Green energy & same as current,26
1508,6000-8999,Matura,60% Green energy,83,20% lower than current,75,80% Green energy & 20% higher than current,17
1509,6000-8999,Matura,60% Green energy,83,20% lower than current,75,100% Green energy & 20% lower than current,20
1510,6000-8999,Matura,60% Green energy,83,20% lower than current,75,100% Green energy & same as current,23
1511,6000-8999,Matura,60% Green energy,83,20% lower than current,75,100% Green energy & 20% higher than current,32
1512,6000-8999,Matura,60% Green energy,83,same as current,82,60% Green energy & 20% lower than current,25
1513,6000-8999,Matura,60% Green energy,83,same as current,82,60% Green energy & same as current,33
1514,6000-8999,Matura,60% Green energy,83,same as current,82,60% Green energy & 20% higher than current,25
1515,6000-8999,Matura,60% Green energy,83,same as current,82,80% Green energy & 20% lower than current,30
1516,6000-8999,Matura,60% Green energy,83,same as current,82,80% Green energy & same as current,26
1517,6000-8999,Matura,60% Green energy,83,same as current,82,80% Green energy & 20% higher than current,17
1518,6000-8999,Matura,60% Green energy,83,same as current,82,100% Green energy & 20% lower than current,20
1519,6000-8999,Matura,60% Green energy,83,same as current,82,100% Green energy & same as current,23
1520,6000-8999,Matura,60% Green energy,83,same as current,82,100% Green energy & 20% higher than current,32
1521,6000-8999,Matura,60% Green energy,83,20% higher than current,74,60% Green energy & 20% lower than current,25
1522,6000-8999,Matura,60% Green energy,83,20% higher than current,74,60% Green energy & same as current,33
1523,6000-8999,Matura,60% Green energy,83,20% higher than current,74,60% Green energy & 20% higher than current,25
1524,6000-8999,Matura,60% Green energy,83,20% higher than current,74,80% Green energy & 20% lower than current,30
1525,6000-8999,Matura,60% Green energy,83,20% higher than current,74,80% Green energy & same as current,26
1526,6000-8999,Matura,60% Green energy,83,20% higher than current,74,80% Green energy & 20% higher than current,17
1527,6000-8999,Matura,60% Green energy,83,20% higher than current,74,100% Green energy & 20% lower than current,20
1528,6000-8999,Matura,60% Green energy,83,20% higher than current,74,100% Green energy & same as current,23
1529,6000-8999,Matura,60% Green energy,83,20% higher than current,74,100% Green energy & 20% higher than current,32
1530,6000-8999,Matura,80% Green energy,73,20% lower than current,75,60% Green energy & 20% lower than current,25
1531,6000-8999,Matura,80% Green energy,73,20% lower than current,75,60% Green energy & same as current,33
1532,6000-8999,Matura,80% Green energy,73,20% lower than current,75,60% Green energy & 20% higher than current,25
1533,6000-8999,Matura,80% Green energy,73,20% lower than current,75,80% Green energy & 20% lower than current,30
1534,6000-8999,Matura,80% Green energy,73,20% lower than current,75,80% Green energy & same as current,26
1535,6000-8999,Matura,80% Green energy,73,20% lower than current,75,80% Green energy & 20% higher than current,17
1536,6000-8999,Matura,80% Green energy,73,20% lower than current,75,100% Green energy & 20% lower than current,20
1537,6000-8999,Matura,80% Green energy,73,20% lower than current,75,100% Green energy & same as current,23
1538,6000-8999,Matura,80% Green energy,73,20% lower than current,75,100% Green energy & 20% higher than current,32
1539,6000-8999,Matura,80% Green energy,73,same as current,82,60% Green energy & 20% lower than current,25
1540,6000-8999,Matura,80% Green energy,73,same as current,82,60% Green energy & same as current,33
1541,6000-8999,Matura,80% Green energy,73,same as current,82,60% Green energy & 20% higher than current,25
1542,6000-8999,Matura,80% Green energy,73,same as current,82,80% Green energy & 20% lower than current,30
1543,6000-8999,Matura,80% Green energy,73,same as current,82,80% Green energy & same as current,26
1544,6000-8999,Matura,80% Green energy,73,same as current,82,80% Green energy & 20% higher than current,17
1545,6000-8999,Matura,80% Green energy,73,same as current,82,100% Green energy & 20% lower than current,20
1546,6000-8999,Matura,80% Green energy,73,same as current,82,100% Green energy & same as current,23
1547,6000-8999,Matura,80% Green energy,73,same as current,82,100% Green energy & 20% higher than current,32
1548,6000-8999,Matura,80% Green energy,73,20% higher than current,74,60% Green energy & 20% lower than current,25
1549,6000-8999,Matura,80% Green energy,73,20% higher than current,74,60% Green energy & same as current,33
1550,6000-8999,Matura,80% Green energy,73,20% higher than current,74,60% Green energy & 20% higher than current,25
1551,6000-8999,Matura,80% Green energy,73,20% higher than current,74,80% Green energy & 20% lower than current,30
1552,6000-8999,Matura,80% Green energy,73,20% higher than current,74,80% Green energy & same as current,26
1553,6000-8999,Matura,80% Green energy,73,20% higher than current,74,80% Green energy & 20% higher than current,17
1554,6000-8999,Matura,80% Green energy,73,20% higher than current,74,100% Green energy & 20% lower than current,20
1555,6000-8999,Matura,80% Green energy,73,20% higher than current,74,100% Green energy & same as current,23
1556,6000-8999,Matura,80% Green energy,73,20% higher than current,74,100% Green energy & 20% higher than current,32
1557,6000-8999,Matura,100% Green energy,75,20% lower than current,75,60% Green energy & 20% lower than current,25
1558,6000-8999,Matura,100% Green energy,75,20% lower than current,75,60% Green energy & same as current,33
1559,6000-8999,Matura,100% Green energy,75,20% lower than current,75,60% Green energy & 20% higher than current,25
1560,6000-8999,Matura,100% Green energy,75,20% lower than current,75,80% Green energy & 20% lower than current,30
1561,6000-8999,Matura,100% Green energy,75,20% lower than current,75,80% Green energy & same as current,26
1562,6000-8999,Matura,100% Green energy,75,20% lower than current,75,80% Green energy & 20% higher than current,17
1563,6000-8999,Matura,100% Green energy,75,20% lower than current,75,100% Green energy & 20% lower than current,20
1564,6000-8999,Matura,100% Green energy,75,20% lower than current,75,100% Green energy & same as current,23
1565,6000-8999,Matura,100% Green energy,75,20% lower than current,75,100% Green energy & 20% higher than current,32
1566,6000-8999,Matura,100% Green energy,75,same as current,82,60% Green energy & 20% lower than current,25
1567,6000-8999,Matura,100% Green energy,75,same as current,82,60% Green energy & same as current,33
1568,6000-8999,Matura,100% Green energy,75,same as current,82,60% Green energy & 20% higher than current,25
1569,6000-8999,Matura,100% Green energy,75,same as current,82,80% Green energy & 20% lower than current,30
1570,6000-8999,Matura,100% Green energy,75,same as current,82,80% Green energy & same as current,26
1571,6000-8999,Matura,100% Green energy,75,same as current,82,80% Green energy & 20% higher than current,17
1572,6000-8999,Matura,100% Green energy,75,same as current,82,100% Green energy & 20% lower than current,20
1573,6000-8999,Matura,100% Green energy,75,same as current,82,100% Green energy & same as current,23
1574,6000-8999,Matura,100% Green energy,75,same as current,82,100% Green energy & 20% higher than current,32
1575,6000-8999,Matura,100% Green energy,75,20% higher than current,74,60% Green energy & 20% lower than current,25
1576,6000-8999,Matura,100% Green energy,75,20% higher than current,74,60% Green energy & same as current,33
1577,6000-8999,Matura,100% Green energy,75,20% higher than current,74,60% Green energy & 20% higher than current,25
1578,6000-8999,Matura,100% Green energy,75,20% higher than current,74,80% Green energy & 20% lower than current,30
1579,6000-8999,Matura,100% Green energy,75,20% higher than current,74,80% Green energy & same as current,26
1580,6000-8999,Matura,100% Green energy,75,20% higher than current,74,80% Green energy & 20% higher than current,17
1581,6000-8999,Matura,100% Green energy,75,20% higher than current,74,100% Green energy & 20% lower than current,20
1582,6000-8999,Matura,100% Green energy,75,20% higher than current,74,100% Green energy & same as current,23
1583,6000-8999,Matura,100% Green energy,75,20% higher than current,74,100% Green energy & 20% higher than current,32
1584,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,60% Green energy & 20% lower than current,18
1585,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,60% Green energy & same as current,28
1586,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,60% Green energy & 20% higher than current,14
1587,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,80% Green energy & 20% lower than current,20
1588,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,80% Green energy & same as current,22
1589,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,80% Green energy & 20% higher than current,24
1590,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,100% Green energy & 20% lower than current,16
1591,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,100% Green energy & same as current,24
1592,6000-8999,Bachelor,60% Green energy,60,20% lower than current,54,100% Green energy & 20% higher than current,27
1593,6000-8999,Bachelor,60% Green energy,60,same as current,74,60% Green energy & 20% lower than current,18
1594,6000-8999,Bachelor,60% Green energy,60,same as current,74,60% Green energy & same as current,28
1595,6000-8999,Bachelor,60% Green energy,60,same as current,74,60% Green energy & 20% higher than current,14
1596,6000-8999,Bachelor,60% Green energy,60,same as current,74,80% Green energy & 20% lower than current,20
1597,6000-8999,Bachelor,60% Green energy,60,same as current,74,80% Green energy & same as current,22
