,year,value,ISO2,energy_type
2368,2005,11508.816,LB,Total Non-Renewable
2369,2005,1328.284,LB,Total Renewable
2370,2005,389.40000000000003,LC,Total Non-Renewable
2371,2005,0.0,LC,Total Renewable
2372,2005,6478.55,LK,Total Non-Renewable
2373,2005,4772.2970000000005,LK,Total Renewable
2374,2005,273.0,LR,Total Non-Renewable
2375,2005,29.739,LR,Total Renewable
2376,2005,0.879,LS,Total Non-Renewable
2377,2005,533.075,LS,Total Renewable
2378,2005,5883.0,LT,Total Non-Renewable
2379,2005,583.0,LT,Total Renewable
2380,2005,3583.351,LU,Total Non-Renewable
2381,2005,310.034,LU,Total Renewable
2382,2005,2086.0,LV,Total Non-Renewable
2383,2005,4985.143,LV,Total Renewable
2384,2005,27359.0,LY,Total Non-Renewable
2385,2005,3.1079999999999997,LY,Total Renewable
2386,2005,21078.8,MA,Total Non-Renewable
2387,2005,2512.22,MA,Total Renewable
2388,2005,8473.0,MD,Total Non-Renewable
2389,2005,436.0,MD,Total Renewable
2390,2005,1208.0,ME,Total Non-Renewable
2391,2005,2495.0,ME,Total Renewable
2392,2005,537.504,MG,Total Non-Renewable
2393,2005,755.5029999999999,MG,Total Renewable
2394,2005,110.16999999999999,MH,Total Non-Renewable
2395,2005,0.165,MH,Total Renewable
2396,2005,6466.0,MK,Total Non-Renewable
2397,2005,2035.78,MK,Total Renewable
2398,2005,951.6171274,ML,Total Non-Renewable
2399,2005,1307.642,ML,Total Renewable
2400,2005,3930.6000000000004,MM,Total Non-Renewable
2401,2005,3931.099,MM,Total Renewable
2402,2005,4144.8,MN,Total Non-Renewable
2403,2005,22.809,MN,Total Renewable
2404,2005,1805.7,MQ,Total Non-Renewable
2405,2005,12.1,MQ,Total Renewable
2406,2005,623.9,MR,Total Non-Renewable
2407,2005,0.0,MR,Total Renewable
2408,2005,15.5,MS,Total Non-Renewable
2409,2005,0.0,MS,Total Renewable
2410,2005,2811.0,MT,Total Non-Renewable
2411,2005,0.175,MT,Total Renewable
2412,2005,2228.2309999999998,MU,Total Non-Renewable
2413,2005,770.689,MU,Total Renewable
2414,2005,548.197,MV,Total Non-Renewable
2415,2005,0.03,MV,Total Renewable
2416,2005,112.5564784,MW,Total Non-Renewable
2417,2005,1690.079,MW,Total Renewable
2418,2005,240910.0,MX,Total Non-Renewable
2419,2005,41926.0,MX,Total Renewable
2420,2005,109974.5,MY,Total Non-Renewable
2421,2005,9365.131,MY,Total Renewable
2422,2005,42.84,MZ,Total Non-Renewable
2423,2005,15559.32,MZ,Total Renewable
2424,2005,1804.581,NC,Total Non-Renewable
2425,2005,458.829,NC,Total Renewable
2426,2005,409.6,NE,Total Non-Renewable
2427,2005,11.100000000000001,NE,Total Renewable
2428,2005,20671.0,NG,Total Non-Renewable
2429,2005,15167.991,NG,Total Renewable
2430,2005,2451.83,NI,Total Non-Renewable
2431,2005,1011.6600000000001,NI,Total Renewable
2432,2005,106219.32,NL,Total Non-Renewable
2433,2005,9081.115000000002,NL,Total Renewable
2434,2005,693.0,NO,Total Non-Renewable
2435,2005,165439.23,NO,Total Renewable
2436,2005,68.295,NP,Total Non-Renewable
2437,2005,3030.4799999999996,NP,Total Renewable
2438,2005,35.0,NR,Total Non-Renewable
2439,2005,0.0,NR,Total Renewable
2440,2005,5.4,NU,Total Non-Renewable
2441,2005,0.0,NU,Total Renewable
2442,2005,17892.0,NZ,Total Non-Renewable
2443,2005,30295.0,NZ,Total Renewable
2444,2005,15631.3,OM,Total Non-Renewable
2445,2005,0.0,OM,Total Renewable
2446,2005,2854.6400000000003,PA,Total Non-Renewable
2447,2005,4811.671,PA,Total Renewable
2448,2005,8500.714,PE,Total Non-Renewable
2449,2005,21418.926,PE,Total Renewable
2450,2005,688.748,PF,Total Non-Renewable
2451,2005,198.207,PF,Total Renewable
2452,2005,1628.031,PG,Total Non-Renewable
2453,2005,1146.613,PG,Total Renewable
2454,2005,48266.056,PH,Total Non-Renewable
2455,2005,10313.423,PH,Total Renewable
2456,2005,70732.5,PK,Total Non-Renewable
2457,2005,36223.939,PK,Total Renewable
2458,2005,180889.0,PL,Total Non-Renewable
2459,2005,4939.183,PL,Total Renewable
2460,2005,67.7,PM,Total Non-Renewable
2461,2005,1.2999999999999998,PM,Total Renewable
2462,2005,29572.685999999998,PR,Total Non-Renewable
2463,2005,238.48999999999998,PR,Total Renewable
2464,2005,640.543,PS,Total Non-Renewable
2465,2005,0.0,PS,Total Renewable
2466,2005,44538.0,PT,Total Non-Renewable
2467,2005,14591.426,PT,Total Renewable
2468,2005,137.761,PW,Total Non-Renewable
2469,2005,0.075,PW,Total Renewable
2470,2005,6.65,PY,Total Non-Renewable
2471,2005,59258.906,PY,Total Renewable
2472,2005,17225.0,QA,Total Non-Renewable
2473,2005,0.0,QA,Total Renewable
2474,2005,1854.0,RE,Total Non-Renewable
2475,2005,935.176,RE,Total Renewable
2476,2005,45598.0,RO,Total Non-Renewable
2477,2005,26503.079999999998,RO,Total Renewable
2478,2005,26926.0,RS,Total Non-Renewable
2479,2005,13684.901,RS,Total Renewable
2480,2005,812682.616,RU,Total Non-Renewable
2481,2005,220128.07799999998,RU,Total Renewable
2482,2005,145.41199999999998,RW,Total Non-Renewable
2483,2005,141.78,RW,Total Renewable
2484,2005,208425.0,SA,Total Non-Renewable
2485,2005,1.35,SA,Total Renewable
2486,2005,114.875,SB,Total Non-Renewable
2487,2005,1.339,SB,Total Renewable
2488,2005,319.274,SC,Total Non-Renewable
2489,2005,0.0,SC,Total Renewable
2490,2005,3537.0,SD,Total Non-Renewable
2491,2005,1822.097,SD,Total Renewable
2492,2005,7988.0,SE,Total Non-Renewable
2493,2005,101300.627,SE,Total Renewable
2494,2005,46718.3,SG,Total Non-Renewable
2495,2005,630.55,SG,Total Renewable
2496,2005,6989.0,SI,Total Non-Renewable
2497,2005,4572.0470000000005,SI,Total Renewable
2498,2005,11943.0,SK,Total Non-Renewable
2499,2005,6326.0,SK,Total Renewable
2500,2005,76.0,SL,Total Non-Renewable
2501,2005,23.01,SL,Total Renewable
2502,2005,1926.588406,SN,Total Non-Renewable
2503,2005,22.0,SN,Total Renewable
2504,2005,350.0,SO,Total Non-Renewable
2505,2005,0.0,SO,Total Renewable
2506,2005,723.982,SR,Total Non-Renewable
2507,2005,820.2750000000001,SR,Total Renewable
2508,2005,8.428,ST,Total Non-Renewable
2509,2005,39.117000000000004,ST,Total Renewable
2510,2005,2742.494,SV,Total Non-Renewable
2511,2005,2386.19,SV,Total Renewable
2512,2005,37788.0,SY,Total Non-Renewable
2513,2005,5894.835,SY,Total Renewable
2514,2005,16.419,SZ,Total Non-Renewable
2515,2005,421.485,SZ,Total Renewable
2516,2005,167.0,TC,Total Non-Renewable
2517,2005,0.0,TC,Total Renewable
2518,2005,259.67,TD,Total Non-Renewable
2519,2005,9.780000000000001,TD,Total Renewable
2520,2005,144.32999999999998,TG,Total Non-Renewable
2521,2005,302.536,TG,Total Renewable
2522,2005,145494.077,TH,Total Non-Renewable
2523,2005,14624.873,TH,Total Renewable
2524,2005,441.0,TJ,Total Non-Renewable
2525,2005,21083.7,TJ,Total Renewable
2526,2005,0.734,TK,Total Non-Renewable
2527,2005,0.043,TK,Total Renewable
2528,2005,139.483,TL,Total Non-Renewable
2529,2005,0.02,TL,Total Renewable
2530,2005,15655.0,TM,Total Non-Renewable
2531,2005,4.354,TM,Total Renewable
2532,2005,16038.0,TN,Total Non-Renewable
2533,2005,141.484,TN,Total Renewable
2534,2005,62.244,TO,Total Non-Renewable
2535,2005,0.198,TO,Total Renewable
2536,2005,147913.0,TR,Total Non-Renewable
2537,2005,52666.57,TR,Total Renewable
2538,2005,8438.7,TT,Total Non-Renewable
2539,2005,31.505,TT,Total Renewable
2540,2005,8.656,TV,Total Non-Renewable
2541,2005,0.014,TV,Total Renewable
2542,2005,208944.20299999998,TW,Total Non-Renewable
2543,2005,8330.193,TW,Total Renewable
2544,2005,1768.615336,TZ,Total Non-Renewable
2545,2005,2465.334,TZ,Total Renewable
2546,2005,119756.0,UA,Total Non-Renewable
2547,2005,17146.0,UA,Total Renewable
2548,2005,269.0,UG,Total Non-Renewable
2549,2005,2227.39,UG,Total Renewable
2550,2005,3834790.94,US,Total Non-Renewable
2551,2005,445285.83300000004,US,Total Renewable
2552,2005,1454.2350000000001,UY,Total Non-Renewable
2553,2005,8271.280999999999,UY,Total Renewable
2554,2005,51319.0,UZ,Total Non-Renewable
2555,2005,10339.0,UZ,Total Renewable
2556,2005,139.9,VC,Total Non-Renewable
2557,2005,31.62,VC,Total Renewable
2558,2005,34479.93,VE,Total Non-Renewable
2559,2005,91648.62,VE,Total Renewable
2560,2005,207.07600000000002,VG,Total Non-Renewable
2561,2005,0.0,VG,Total Renewable
2562,2005,1276.1,VI,Total Non-Renewable
2563,2005,0.0,VI,Total Renewable
2564,2005,42616.504,VN,Total Non-Renewable
2565,2005,22571.773999999998,VN,Total Renewable
2566,2005,75.161,VU,Total Non-Renewable
2567,2005,1.6,VU,Total Renewable
2568,2005,80.024,WS,Total Non-Renewable
2569,2005,67.275,WS,Total Renewable
2570,2005,5878.320000000001,YE,Total Non-Renewable
2571,2005,0.0,YE,Total Renewable
2572,2005,197.8,YT,Total Non-Renewable
2573,2005,0.0,YT,Total Renewable
2574,2005,252091.5,ZA,Total Non-Renewable
2575,2005,2470.538,ZA,Total Renewable
2576,2005,100.701,ZM,Total Non-Renewable
2577,2005,10495.555,ZM,Total Renewable
2578,2005,5677.372,ZW,Total Non-Renewable
2579,2005,5724.728000000001,ZW,Total Renewable
2580,2006,0.0,AD,Total Non-Renewable
2581,2006,109.0,AD,Total Renewable
2582,2006,82633.0,AE,Total Non-Renewable
2583,2006,0.0,AE,Total Renewable
2584,2006,322.943,AF,Total Non-Renewable
2585,2006,855.606,AF,Total Renewable
2586,2006,313.0,AG,Total Non-Renewable
2587,2006,0.0,AG,Total Renewable
2588,2006,103.62400000000001,AI,Total Non-Renewable
2589,2006,0.0,AI,Total Renewable
2590,2006,317.0,AL,Total Non-Renewable
2591,2006,6884.472,AL,Total Renewable
2592,2006,3250.7,AM,Total Non-Renewable
2593,2006,2883.84,AM,Total Renewable
2594,2006,743.938,AO,Total Non-Renewable
2595,2006,3035.848,AO,Total Renewable
2596,2006,81102.328,AR,Total Non-Renewable
2597,2006,47953.227999999996,AR,Total Renewable
2598,2006,226.601,AS,Total Non-Renewable
2599,2006,0.0,AS,Total Renewable
2600,2006,25238.898,AT,Total Non-Renewable
2601,2006,55308.243,AT,Total Renewable
2602,2006,251498.0,AU,Total Non-Renewable
2603,2006,30807.4,AU,Total Renewable
2604,2006,1091.512,AW,Total Non-Renewable
2605,2006,0.0,AW,Total Renewable
2606,2006,26624.0,AZ,Total Non-Renewable
2607,2006,3543.0,AZ,Total Renewable
2608,2006,9227.0,BA,Total Non-Renewable
2609,2006,7373.648,BA,Total Renewable
2610,2006,1224.9,BB,Total Non-Renewable
2611,2006,0.588,BB,Total Renewable
2612,2006,36393.887,BD,Total Non-Renewable
2613,2006,1272.087,BD,Total Renewable
2614,2006,40624.2,BE,Total Non-Renewable
2615,2006,3830.623,BE,Total Renewable
2616,2006,693.729,BF,Total Non-Renewable
2617,2006,112.97800000000001,BF,Total Renewable
2618,2006,28156.0,BG,Total Non-Renewable
2619,2006,6250.334,BG,Total Renewable
2620,2006,14945.0,BH,Total Non-Renewable
2621,2006,0.0,BH,Total Renewable
2622,2006,11.666,BI,Total Non-Renewable
2623,2006,214.382,BI,Total Renewable
2624,2006,292.217,BJ,Total Non-Renewable
2625,2006,0.5,BJ,Total Renewable
2626,2006,4057.35,BN,Total Non-Renewable
2627,2006,0.0,BN,Total Renewable
2628,2006,3639.019,BO,Total Non-Renewable
2629,2006,2736.664,BO,Total Renewable
2630,2006,54513.138,BR,Total Non-Renewable
2631,2006,441506.32,BR,Total Renewable
2632,2006,2592.0,BS,Total Non-Renewable
2633,2006,7.407,BS,Total Renewable
2634,2006,11.951,BT,Total Non-Renewable
2635,2006,4050.94,BT,Total Renewable
2636,2006,1166.6,BW,Total Non-Renewable
2637,2006,0.0,BW,Total Renewable
2638,2006,39829.0,BY,Total Non-Renewable
2639,2006,55.039,BY,Total Renewable
2640,2006,149.422,BZ,Total Non-Renewable
2641,2006,261.292,BZ,Total Renewable
2642,2006,182233.0,CA,Total Non-Renewable
2643,2006,439555.765,CA,Total Renewable
2644,2006,26.229,CD,Total Non-Renewable
2645,2006,9640.221,CD,Total Renewable
2646,2006,19.25,CF,Total Non-Renewable
2647,2006,160.51399999999998,CF,Total Renewable
2648,2006,133.8,CG,Total Non-Renewable
2649,2006,487.896,CG,Total Renewable
2650,2006,1458.0,CH,Total Non-Renewable
2651,2006,45421.5,CH,Total Renewable
2652,2006,4628.142804,CI,Total Non-Renewable
2653,2006,2114.0,CI,Total Renewable
2654,2006,42.18,CK,Total Non-Renewable
2655,2006,0.179,CK,Total Renewable
2656,2006,31462.169,CL,Total Non-Renewable
2657,2006,36510.778,CL,Total Renewable
2658,2006,560.116,CM,Total Non-Renewable
2659,2006,4611.279,CM,Total Renewable
2660,2006,2846652.0,CN,Total Non-Renewable
2661,2006,571306.547,CN,Total Renewable
2662,2006,14950.842,CO,Total Non-Renewable
2663,2006,52477.307,CO,Total Renewable
2664,2006,955.417,CR,Total Non-Renewable
2665,2006,8402.535,CR,Total Renewable
2666,2006,19012.399999999998,CU,Total Non-Renewable
2667,2006,907.89,CU,Total Renewable
2668,2006,311.699,CV,Total Non-Renewable
2669,2006,9.541,CV,Total Renewable
2670,2006,5785.0,CY,Total Non-Renewable
2671,2006,2.582,CY,Total Renewable
2672,2006,65428.0,CZ,Total Non-Renewable
2673,2006,4758.532999999999,CZ,Total Renewable
2674,2006,457524.0,DE,Total Non-Renewable
2675,2006,104729.5,DE,Total Renewable
2676,2006,424.0,DJ,Total Non-Renewable
2677,2006,0.0,DJ,Total Renewable
2678,2006,44600.0,DK,Total Non-Renewable
2679,2006,13014.196,DK,Total Renewable
2680,2006,73.509,DM,Total Non-Renewable
2681,2006,35.703,DM,Total Renewable
2682,2006,15328.736,DO,Total Non-Renewable
2683,2006,2348.159,DO,Total Renewable
2684,2006,43025.26,DZ,Total Non-Renewable
2685,2006,467.16999999999996,DZ,Total Renewable
2686,2006,10031.579,EC,Total Non-Renewable
2687,2006,9149.604,EC,Total Renewable
2688,2006,12111.0,EE,Total Non-Renewable
2689,2006,177.799,EE,Total Renewable
2690,2006,124805.992,EG,Total Non-Renewable
2691,2006,16921.98,EG,Total Renewable
2692,2006,442.0,ER,Total Non-Renewable
2693,2006,0.0,ER,Total Renewable
2694,2006,225280.126,ES,Total Non-Renewable
2695,2006,80509.442,ES,Total Renewable
2696,2006,207.01,ET,Total Non-Renewable
2697,2006,4033.1980000000003,ET,Total Renewable
2698,2006,45563.0,FI,Total Non-Renewable
2699,2006,27424.711,FI,Total Renewable
2700,2006,559.879,FJ,Total Non-Renewable
2701,2006,584.564,FJ,Total Renewable
2702,2006,22.799999999999997,FK,Total Non-Renewable
2703,2006,1.171,FK,Total Renewable
2704,2006,117.80000000000001,FM,Total Non-Renewable
2705,2006,0.243,FM,Total Renewable
2706,2006,212.82999999999998,FO,Total Non-Renewable
2707,2006,150.71,FO,Total Renewable
2708,2006,79940.0,FR,Total Non-Renewable
2709,2006,85885.129,FR,Total Renewable
2710,2006,777.446,GA,Total Non-Renewable
2711,2006,1033.246,GA,Total Renewable
2712,2006,362132.0,GB,Total Non-Renewable
2713,2006,23517.0,GB,Total Renewable
2714,2006,225.79000000000002,GD,Total Non-Renewable
2715,2006,0.0,GD,Total Renewable
2716,2006,2780.3,GE,Total Non-Renewable
2717,2006,7986.34,GE,Total Renewable
2718,2006,311.41700000000003,GF,Total Non-Renewable
2719,2006,661.8870000000001,GF,Total Renewable
2720,2006,3361.0,GH,Total Non-Renewable
2721,2006,6812.273999999999,GH,Total Renewable
2722,2006,376.895,GL,Total Non-Renewable
2723,2006,242.388,GL,Total Renewable
2724,2006,267.4,GM,Total Non-Renewable
2725,2006,0.125,GM,Total Renewable
2726,2006,477.0,GN,Total Non-Renewable
2727,2006,588.089,GN,Total Renewable
2728,2006,1640.377,GP,Total Non-Renewable
2729,2006,188.588,GP,Total Renewable
2730,2006,196.244,GQ,Total Non-Renewable
2731,2006,12.6,GQ,Total Renewable
2732,2006,62123.0,GR,Total Non-Renewable
2733,2006,11591.82,GR,Total Renewable
2734,2006,4624.033,GT,Total Non-Renewable
2735,2006,5420.925,GT,Total Renewable
2736,2006,2365.9579999999996,GU,Total Non-Renewable
2737,2006,0.0,GU,Total Renewable
2738,2006,44.682,GW,Total Non-Renewable
2739,2006,0.0,GW,Total Renewable
2740,2006,905.592,GY,Total Non-Renewable
2741,2006,65.31099999999999,GY,Total Renewable
2742,2006,56737.0,HK,Total Non-Renewable
2743,2006,82.0,HK,Total Renewable
2744,2006,4756.357,HN,Total Non-Renewable
2745,2006,2739.079,HN,Total Renewable
2746,2006,8069.9,HR,Total Non-Renewable
2747,2006,8734.0,HR,Total Renewable
2748,2006,510.044,HT,Total Non-Renewable
2749,2006,327.286,HT,Total Renewable
2750,2006,27073.0,HU,Total Non-Renewable
2751,2006,1925.61,HU,Total Renewable
2752,2006,141916.16999999998,ID,Total Non-Renewable
2753,2006,19378.305,ID,Total Renewable
2754,2006,30198.924,IE,Total Non-Renewable
2755,2006,3412.247,IE,Total Renewable
2756,2006,61930.0,IL,Total Non-Renewable
2757,2006,41.120000000000005,IL,Total Renewable
2758,2006,689388.876,IN,Total Non-Renewable
2759,2006,159905.585,IN,Total Renewable
2760,2006,32958.0,IQ,Total Non-Renewable
2761,2006,6955.0,IQ,Total Renewable
2762,2006,213122.0,IR,Total Non-Renewable
2763,2006,24913.47,IR,Total Renewable
2764,2006,142.0,IS,Total Non-Renewable
2765,2006,8459.497,IS,Total Renewable
2766,2006,318704.0,IT,Total Non-Renewable
2767,2006,65067.662000000004,IT,Total Renewable
2768,2006,4625.287,JM,Total Non-Renewable
2769,2006,326.046,JM,Total Renewable
2770,2006,13119.0,JO,Total Non-Renewable
2771,2006,76.915,JO,Total Renewable
2772,2006,846715.0,JP,Total Non-Renewable
2773,2006,138636.5,JP,Total Renewable
2774,2006,2054.8,KE,Total Non-Renewable
2775,2006,4028.106,KE,Total Renewable
2776,2006,2846.2,KG,Total Non-Renewable
2777,2006,16595.9,KG,Total Renewable
2778,2006,1317.479,KH,Total Non-Renewable
2779,2006,71.809,KH,Total Renewable
2780,2006,29.650000000000002,KI,Total Non-Renewable
2781,2006,0.6699999999999999,KI,Total Renewable
2782,2006,51.34,KM,Total Non-Renewable
2783,2006,6.448,KM,Total Renewable
2784,2006,241.0,KN,Total Non-Renewable
2785,2006,0.0,KN,Total Renewable
2786,2006,12910.0,KP,Total Non-Renewable
2787,2006,17432.955,KP,Total Renewable
2788,2006,297611.0,KR,Total Non-Renewable
2789,2006,5949.5,KR,Total Renewable
2790,2006,57793.8,KW,Total Non-Renewable
2791,2006,0.0,KW,Total Renewable
2792,2006,756.8910000000001,KY,Total Non-Renewable
2793,2006,0.0,KY,Total Renewable
2794,2006,80490.0,KZ,Total Non-Renewable
2795,2006,9951.0,KZ,Total Renewable
2796,2006,0.015,LA,Total Non-Renewable
2797,2006,4328.7,LA,Total Renewable
2798,2006,11126.809,LB,Total Non-Renewable
2799,2006,976.463,LB,Total Renewable
2800,2006,396.6,LC,Total Non-Renewable
2801,2006,0.0,LC,Total Renewable
2802,2006,5915.55,LK,Total Non-Renewable
2803,2006,5980.156999999999,LK,Total Renewable
2804,2006,273.0,LR,Total Non-Renewable
2805,2006,29.739,LR,Total Renewable
2806,2006,0.879,LS,Total Non-Renewable
2807,2006,555.558,LS,Total Renewable
2808,2006,5250.0,LT,Total Non-Renewable
2809,2006,598.0,LT,Total Renewable
2810,2006,3724.349,LU,Total Non-Renewable
2811,2006,348.024,LU,Total Renewable
2812,2006,2685.0,LV,Total Non-Renewable
2813,2006,4358.536,LV,Total Renewable
2814,2006,29796.0,LY,Total Non-Renewable
2815,2006,4.403,LY,Total Renewable
2816,2006,21546.4,MA,Total Non-Renewable
2817,2006,2509.08,MA,Total Renewable
2818,2006,8338.0,MD,Total Non-Renewable
2819,2006,433.0,MD,Total Renewable
2820,2006,1412.0,ME,Total Non-Renewable
2821,2006,2379.0,ME,Total Renewable
2822,2006,600.81,MG,Total Non-Renewable
2823,2006,745.528,MG,Total Renewable
2824,2006,104.617,MH,Total Non-Renewable
2825,2006,0.165,MH,Total Renewable
2826,2006,6372.0,MK,Total Non-Renewable
2827,2006,2194.589,MK,Total Renewable
2828,2006,1006.6171274,ML,Total Non-Renewable
2829,2006,1298.402,ML,Total Renewable
2830,2006,3706.76,MM,Total Non-Renewable
2831,2006,4303.657,MM,Total Renewable
2832,2006,4277.8,MN,Total Non-Renewable
2833,2006,23.745,MN,Total Renewable
2834,2006,1830.8,MQ,Total Non-Renewable
2835,2006,25.25,MQ,Total Renewable
2836,2006,725.3,MR,Total Non-Renewable
2837,2006,0.0,MR,Total Renewable
2838,2006,15.5,MS,Total Non-Renewable
2839,2006,0.0,MS,Total Renewable
2840,2006,2832.0,MT,Total Non-Renewable
2841,2006,0.175,MT,Total Renewable
2842,2006,2391.306,MU,Total Non-Renewable
2843,2006,649.54,MU,Total Renewable
2844,2006,607.018,MV,Total Non-Renewable
2845,2006,0.13,MV,Total Renewable
2846,2006,114.26147839999999,MW,Total Non-Renewable
2847,2006,1723.3029999999999,MW,Total Renewable
2848,2006,249031.0,MX,Total Non-Renewable
2849,2006,44247.0,MX,Total Renewable
2850,2006,115776.5,MY,Total Non-Renewable
2851,2006,9840.078,MY,Total Renewable
2852,2006,34.24,MZ,Total Non-Renewable
2853,2006,17008.586,MZ,Total Renewable
2854,2006,1834.174,NC,Total Non-Renewable
2855,2006,424.17900000000003,NC,Total Renewable
2856,2006,398.6,NE,Total Non-Renewable
2857,2006,13.899999999999999,NE,Total Renewable
2858,2006,22349.0,NG,Total Non-Renewable
2859,2006,12688.859,NG,Total Renewable
2860,2006,2627.803,NI,Total Non-Renewable
2861,2006,857.26,NI,Total Renewable
2862,2006,105935.005,NL,Total Non-Renewable
2863,2006,10044.452,NL,Total Renewable
2864,2006,783.0,NO,Total Non-Renewable
2865,2006,149509.12,NO,Total Renewable
2866,2006,68.115,NP,Total Non-Renewable
2867,2006,3199.384,NP,Total Renewable
2868,2006,35.0,NR,Total Non-Renewable
2869,2006,0.091,NR,Total Renewable
2870,2006,5.4,NU,Total Non-Renewable
2871,2006,0.0,NU,Total Renewable
2872,2006,17944.0,NZ,Total Non-Renewable
2873,2006,30609.0,NZ,Total Renewable
2874,2006,16978.5,OM,Total Non-Renewable
2875,2006,0.0,OM,Total Renewable
2876,2006,3138.51,PA,Total Non-Renewable
2877,2006,4687.585999999999,PA,Total Renewable
2878,2006,9098.314,PE,Total Non-Renewable
2879,2006,23031.628,PE,Total Renewable
